unix,date,symbol,open,high,low,close,VolumeBTC,VolumeUSDT,tradecount,EMA,SMA,RSI
1639267200000,12/12/2021 00:00,BTC/USDT,49389.99,50777,48638,50053.9,26017.93421,1292315884,863605,51982.34492,52385.295,39.65023037
1639353600000,12/13/2021 00:00,BTC/USDT,50053.9,50189.97,45672.75,46702.75,50869.52093,2423888501,1399599,51636.6976,51869.51071,33.60496154
1639440000000,12/14/2021 00:00,BTC/USDT,46702.76,48700.41,46290,48343.28,39955.98445,1887427362,1194992,51425.65792,51078.54643,38.54470299
1639526400000,12/15/2021 00:00,BTC/USDT,48336.95,49500,46547,48864.98,51629.181,2487012309,1438176,50795.93686,50463.74071,40.07164413
1639612800000,12/16/2021 00:00,BTC/USDT,48864.98,49436.43,47511,47632.38,31949.86739,1551200654,1023983,50468.91595,49869.52,37.6889772
1639699200000,12/17/2021 00:00,BTC/USDT,47632.38,47995.96,45456,46131.2,43104.4887,2015966350,1261780,50255.05782,49237.52286,34.96237144
1639785600000,12/18/2021 00:00,BTC/USDT,46133.83,47392.37,45500,46834.48,25020.05271,1165205136,862066,49905.36744,48703.96214,37.25262587
1639872000000,12/19/2021 00:00,BTC/USDT,46834.47,48300.01,46406.91,46681.23,29305.70665,1384958598,874827,49402.14512,48538.39143,36.94730346
1639958400000,12/20/2021 00:00,BTC/USDT,46681.24,47537.57,45558.85,46914.16,35848.50609,1663363118,1076488,49059.78977,48344.45571,37.78199783
1640044800000,12/21/2021 00:00,BTC/USDT,46914.17,49328.96,46630,48889.88,37713.92924,1827234149,1119412,48742.64847,48092.47286,44.49394915
1640131200000,12/22/2021 00:00,BTC/USDT,48887.59,49576.13,48421.87,48588.16,27004.2022,1322418595,949480,48498.85,47971.11071,43.71831041
1640217600000,12/23/2021 00:00,BTC/USDT,48588.17,51375,47920.42,50838.81,35192.54046,1738129831,1176050,48550.98734,47836.60857,50.63175901
1640304000000,12/24/2021 00:00,BTC/USDT,50838.82,51810,50384.43,50820,31661.94946,1616919306,1074410,48555.94369,48071.83857,50.57584299
1640390400000,12/25/2021 00:00,BTC/USDT,50819.99,51156.23,50142.32,50399.66,19135.51613,971491029.1,766979,48860.32587,48334.65714,49.26647611
1640476800000,12/26/2021 00:00,BTC/USDT,50399.67,51280,49412,50775.49,22569.88914,1132200242,797133,49121.61575,48406.77643,50.50041925
1640563200000,12/27/2021 00:00,BTC/USDT,50775.48,52088,50449,50701.44,28779.58212,1471423612,1009238,49292.02165,48458.31857,50.24113398
1640649600000,12/28/2021 00:00,BTC/USDT,50701.44,50704.05,47313.01,47543.74,45853.33924,2242102221,1345774,49489.81743,48743.93929,40.65528883
1640736000000,12/29/2021 00:00,BTC/USDT,47543.74,48139.08,46096.99,46464.66,39498.87,1873785571,1114074,49651.36711,48686.82929,37.98791496
1640822400000,12/30/2021 00:00,BTC/USDT,46464.66,47900,45900,47120.87,30352.29569,1428755720,910157,49370.35016,48515.37786,40.54265232
1640908800000,12/31/2021 00:00,BTC/USDT,47120.88,48548.26,45678,46216.93,34937.99796,1650715978,1059783,48982.9248,48478.84143,38.20757714
1640995200000,1/1/2022 00:00,BTC/USDT,46216.93,47954.63,46208.37,47722.65,19604.46325,924155159.6,714899,48734.65083,48484.965,43.99402893
1641081600000,1/2/2022 00:00,BTC/USDT,47722.66,47990,46654,47286.18,18340.4604,866610995.6,709624,48398.95472,48548.40571,42.7444835
1641168000000,1/3/2022 00:00,BTC/USDT,47286.18,47570,45696,46446.1,27662.0771,1292203508,885624,48308.78076,48591.61643,40.36793966
1641254400000,1/4/2022 00:00,BTC/USDT,46446.1,47557.54,45500,45832.01,35491.4136,1649170424,1021815,48172.43399,48558.18357,38.67518425
1641340800000,1/5/2022 00:00,BTC/USDT,45832.01,47070,42500,43451.13,51784.11857,2334288545,1478532,47942.25612,48339.76429,32.91268248
1641427200000,1/6/2022 00:00,BTC/USDT,43451.14,43816,42430.58,43082.31,38880.37305,1674466154,1150707,47660.88997,47972.83357,32.11442953
1641513600000,1/7/2022 00:00,BTC/USDT,43082.3,43145.83,40610,41566.48,54836.50818,2293851015,1406635,47099.58864,47418.79786,29.0011819
1641600000000,1/8/2022 00:00,BTC/USDT,41566.48,42300,40501,41679.74,32952.73111,1367233495,1021908,46563.95149,46757.83214,29.5507237
1641686400000,1/9/2022 00:00,BTC/USDT,41679.74,42786.7,41200.02,41864.62,22724.39426,952830064.5,752733,45897.62196,46134.98071,30.49642679
1641772800000,1/10/2022 00:00,BTC/USDT,41864.62,42248.5,39650,41822.49,50729.17019,2088111340,1250983,45335.2377,45498.49,30.39629197
1641859200000,1/11/2022 00:00,BTC/USDT,41822.49,43100,41268.93,42729.29,37296.43729,1574803609,1015526,44872.48867,44864.27929,35.31914235
1641945600000,1/12/2022 00:00,BTC/USDT,42729.29,44322,42450,43902.66,33943.2928,1470906438,1023902,44465.82218,44520.39,41.1220431
1642032000000,1/13/2022 00:00,BTC/USDT,43902.65,44500,42311.22,42560.11,34910.87762,1515944525,1036234,44234.28456,44337.39,37.0286163
1642118400000,1/14/2022 00:00,BTC/USDT,42558.35,43448.78,41725.95,43059.96,32640.88292,1392000443,946938,44190.06795,44011.62143,39.44548355
1642204800000,1/15/2022 00:00,BTC/USDT,43059.96,43800,42555,43084.29,21936.05616,946488263.5,752688,43972.74022,43786.12357,39.56706584
1642291200000,1/16/2022 00:00,BTC/USDT,43084.29,43475,42581.79,43071.66,20602.35271,887203134.1,732171,43851.03619,43454.81214,39.52270331
1642377600000,1/17/2022 00:00,BTC/USDT,43071.66,43176.18,41540.42,42201.62,27562.08613,1169381684,918029,43748.80337,43153.775,36.487762
1642464000000,1/18/2022 00:00,BTC/USDT,42201.63,42691,41250,42352.12,29324.08257,1228459687,905061,43658.51759,42850.59786,37.3834866
1642550400000,1/19/2022 00:00,BTC/USDT,42352.12,42559.13,41138.56,41660.01,31685.72159,1327478459,924528,43464.26457,42602.03429,34.94287314
1642636800000,1/20/2022 00:00,BTC/USDT,41660,43505,40553.31,40680.91,42330.33953,1784801200,1098761,43315.97863,42474.09714,31.78180163
1642723200000,1/21/2022 00:00,BTC/USDT,40680.92,41100,35440.45,36445.31,88860.892,3405501703,2092561,43095.18281,42302.56857,22.35868541
1642809600000,1/22/2022 00:00,BTC/USDT,36445.31,36835.22,34008,35071.42,90471.33896,3207531048,2099978,42773.27977,41936.77071,20.26030721
1642896000000,1/23/2022 00:00,BTC/USDT,35071.42,36499,34601.01,36244.55,44279.52354,1572414639,1142407,41929.55047,41464.74786,26.59522086
1642982400000,1/24/2022 00:00,BTC/USDT,36244.55,37550,32917.17,36660.35,91904.75321,3192041586,1999352,41015.13307,41063.31429,28.75564793
1643068800000,1/25/2022 00:00,BTC/USDT,36660.35,37545.14,35701,36958.32,49232.40183,1799224214,1248246,40379.05533,40694.59,30.33793172
1643155200000,1/26/2022 00:00,BTC/USDT,36958.32,38919.98,36234.63,36809.34,69830.16036,2627491977,1584468,39883.22795,40282.37786,29.97942496
1643241600000,1/27/2022 00:00,BTC/USDT,36807.24,37234.47,35507.01,37160.1,53020.87934,1925920128,1308408,39493.24023,39775.71214,32.01638453
1643328000000,1/28/2022 00:00,BTC/USDT,37160.11,38000,36155.01,37716.56,42154.26956,1560203931,1061101,39135.38686,39389.99714,35.23525832
1643414400000,1/29/2022 00:00,BTC/USDT,37716.57,38720.74,37268.44,38166.84,26129.49682,989652387,816601,38872.01528,39008.32571,37.8015876
1643500800000,1/30/2022 00:00,BTC/USDT,38166.83,38359.26,37351.63,37881.76,21430.66527,812750216.6,698593,38717.95458,38657.07929,36.8071563
1643587200000,1/31/2022 00:00,BTC/USDT,37881.75,38744,36632.61,38466.9,36855.2458,1386754529,936014,38644.47263,38286.37214,40.27982639
1643673600000,2/1/2022 00:00,BTC/USDT,38466.9,39265.2,38000,38694.59,34574.44663,1334266167,917617,38542.77762,38019.60643,41.62413145
1643760000000,2/2/2022 00:00,BTC/USDT,38694.59,38855.92,36586.95,36896.36,35794.6813,1353093949,907905,38532.6606,37758.35429,34.93559779
1643846400000,2/3/2022 00:00,BTC/USDT,36896.37,37387,36250,37311.61,32081.10999,1179502839,848961,38554.25119,37418.09357,37.43572017
1643932800000,2/4/2022 00:00,BTC/USDT,37311.98,41772.33,37026.73,41574.25,64703.95874,2526572562,1380724,38333.19903,37177.42929,56.08868785
1644019200000,2/5/2022 00:00,BTC/USDT,41571.7,41913.69,40843.01,41382.59,32532.34372,1349805516,1006352,38196.98716,37543.78214,55.29049202
1644105600000,2/6/2022 00:00,BTC/USDT,41382.6,42656,41116.56,42380.87,22405.16704,934168802.9,788291,38647.28887,37994.58,58.59560413
1644192000000,2/7/2022 00:00,BTC/USDT,42380.87,44500.5,41645.85,43839.99,51060.62006,2204523610,1473274,39011.99569,38432.88857,62.91130363
1644278400000,2/8/2022 00:00,BTC/USDT,43839.99,45492,42666,44042.99,64880.29387,2847485971,1653350,39461.17893,38945.72,63.48160722
1644364800000,2/9/2022 00:00,BTC/USDT,44043,44799,43117.92,44372.72,34428.16729,1512500139,1066395,40045.02041,39451.76786,64.43813198
1644451200000,2/10/2022 00:00,BTC/USDT,44372.71,45821,43174.01,43495.44,62357.29091,2772188373,1541483,40578.08302,39992.00929,59.93967671
1644537600000,2/11/2022 00:00,BTC/USDT,43495.44,43920,41938.51,42373.73,44975.1687,1937866769,1169354,41084.03462,40444.53357,54.68312616
1644624000000,2/12/2022 00:00,BTC/USDT,42373.73,43079.49,41688.88,42217.87,26556.85681,1123136005,830322,41405.55533,40777.18857,53.97482741
1644710400000,2/13/2022 00:00,BTC/USDT,42217.87,42760,41870,42053.66,17732.08113,750533311.7,624898,41534.64529,41066.54786,53.19307744
1644796800000,2/14/2022 00:00,BTC/USDT,42053.65,42842.4,41550.56,42535.94,34010.1306,1436927831,867622,41625.74192,41364.54071,55.24338122
1644883200000,2/15/2022 00:00,BTC/USDT,42535.94,44751.4,42427.03,44544.86,38095.19576,1672855934,990694,41682.79766,41655.18643,62.59362609
1644969600000,2/16/2022 00:00,BTC/USDT,44544.85,44549.97,43307,43873.56,28471.8727,1250973502,823745,41796.54997,42073.06286,59.10080286
1645056000000,2/17/2022 00:00,BTC/USDT,43873.56,44164.71,40073.21,40515.7,47245.99494,1993400163,1067658,42162.99131,42571.43429,45.44146999
1645142400000,2/18/2022 00:00,BTC/USDT,40515.71,40959.88,39450,39974.44,43845.92241,1765622366,1025882,42391.06714,42800.29786,43.68866766
1645228800000,2/19/2022 00:00,BTC/USDT,39974.45,40444.32,39639.03,40079.17,18042.0551,721960636.1,586653,42141.01818,42686.02571,44.13767089
1645315200000,2/20/2022 00:00,BTC/USDT,40079.17,40125.44,38000,38386.89,33439.29011,1293216601,811235,41852.14109,42592.92429,38.75968456
1645401600000,2/21/2022 00:00,BTC/USDT,38386.89,39494.35,36800,37008.16,62347.68496,2382027321,1352290,41615.74495,42307.64,35.01623943
1645488000000,2/22/2022 00:00,BTC/USDT,37008.16,38429,36350,38230.33,53785.94589,2010628231,1212527,41185.23095,41819.65214,40.50192868
1645574400000,2/23/2022 00:00,BTC/USDT,38230.33,39249.93,37036.79,37250.01,43560.732,1665486687,1030872,40628.28816,41404.46214,37.74924942
1645660800000,2/24/2022 00:00,BTC/USDT,37250.02,39843,34322.28,38327.21,120476.2946,4335107392,2622780,40308.56041,40895.69714,42.38310922
1645747200000,2/25/2022 00:00,BTC/USDT,38328.68,39683.53,38014.37,39219.17,56574.57125,2197889580,1408558,39900.75368,40526.53786,45.96960371
1645833600000,2/26/2022 00:00,BTC/USDT,39219.16,40348.45,38573.18,39116.72,29361.2568,1152621720,924257,39690.94786,40301.21214,45.61835781
1645920000000,2/27/2022 00:00,BTC/USDT,39116.73,39855.7,37000,37699.07,46229.44719,1780512703,1265753,39628.04415,40079.70143,40.95509218
1646006400000,2/28/2022 00:00,BTC/USDT,37699.08,44225.84,37450.17,43160,73945.63858,2975160226,1931087,39559.86759,39768.65929,58.53778184
1646092800000,3/1/2022 00:00,BTC/USDT,43160,44949,42809.98,44421.2,61743.09873,2701611024,1866871,39311.76125,39813.235,61.3968692
1646179200000,3/2/2022 00:00,BTC/USDT,44421.2,45400,43334.09,43892.98,57782.65081,2550792948,1653131,39824.85975,39804.40214,59.54489477
1646265600000,3/3/2022 00:00,BTC/USDT,43892.99,44101.12,41832.28,42454,50940.61021,2192152098,1289320,40437.70511,39805.78929,54.70393033
1646352000000,3/4/2022 00:00,BTC/USDT,42454,42527.3,38550,39148.66,61964.68498,2527001271,1465066,40898.40843,39944.23929,45.54448419
1646438400000,3/5/2022 00:00,BTC/USDT,39148.65,39613.24,38407.59,39397.96,30363.13341,1187689935,879727,41105.82064,39885.255,46.27514656
1646524800000,3/6/2022 00:00,BTC/USDT,39397.97,39693.87,38088.57,38420.81,39677.26158,1542258010,986352,40844.86589,39836.59714,43.79475302
1646611200000,3/7/2022 00:00,BTC/USDT,38420.8,39547.57,37155,37988,63941.20316,2447310342,1454770,40651.9451,39839.02,42.70293258
